gobi,YR,NTP,NCC,CSD,Qaidam Basin,Qilian Piedmont
434.7,1969.7,1984.15538,,476.4109951,1691.665,273.9
290.6,1993.7,1987.530408,,480.625739,461.0228624,275.3
847.8,2020,2019.845814,,487.2756112,246.9853392,278.3
325,2076.6,2021.20921,,489.0575812,1961.115,280.7
453.9,2315.5,2034.314931,,490.9533043,446.6783928,282.2
448.3,2317.3,2049.996637,,492.0310935,223.0111827,284.2
453.2,2413.5,2110.217858,,512.4753657,332.7573598,284.9
445.7,2465.5,2256.716643,,512.834551,2040.43,288
297.8,2471.9,2338.718434,,512.901511,1835.5,288.4
418.6,2483.4,2349.872764,,643.343542,311.6941134,295.9
465.1,3254.9,2354.831368,,752.2509831,451.7560346,308.4
327.3,30.16300543,2371.776842,,775.1381155,2035.18,321.1
368.1,216.8435149,2375.714137,,844.4697601,445.8029518,361.9
283.3,220.2708511,2399.243133,,925.5860252,253.9920662,362.5
341.7,224.0699485,2450.32975,,934.4663733,944.3693068,415.5
389.5,228.0534814,2488.354154,,1161.432057,401.2677948,420.6
414.2,230.7285357,2497.689643,,1165.050778,818.3874251,421
276.2,231.0395165,2502.331238,,1297.720654,236.5373779,424.5
431.4,232.5320155,2515.706824,,1448.802902,891.2594292,430.3
301.5,238.9955212,2518.062067,,1548.06983,264.9978565,433
280.4,240.6103856,2534.945998,,1671.847166,253.4487906,433.6
351.7,249.2988621,2541.920715,,1731.263562,210.1217346,433.9
288.8,257.975644,2546.662102,,1743.037647,1828.7,438.2
445.3,261.3192842,2547.630092,,1747.306911,1633.33,442.6
443.5,266.5170574,2560.580776,,1762.65215,1581.17,447
319.7,267.568478,2702.139915,,1771.595778,234.439139,448.1
292.7,267.6303209,2755.006765,,1776.832568,460.5535249,454.3
438.9,268.434225,2833.416384,,1831.110747,1653.7,458.8
424.9,271.0307687,49.32962844,,1839.74934,927.1526085,459.5
2128.1,272.5140385,236.7654687,,1858.528419,289.7383608,477.5
464.8,279.4931845,248.5998226,,1904.810682,1228.7,478
441.2,280.419052,248.7411567,,1993.208328,437.3494332,480.9
459.2,281.6533352,251.0919312,,2428.222458,229.2443485,492.9
479.6,282.7022901,254.7172842,,2445.939585,473.6418156,493.3
477.4,284.9847198,258.1674997,,2486.136428,2318.21,498
503.2,289.1157127,258.5629543,,2505.386491,247.8354686,505.4
456.3,300.2008111,260.178186,,2506.317625,238.9845253,760.2
404.3,309.2395226,267.0823563,,250.3171601,249.2419693,764.8
455.2,319.6766758,270.8392213,,251.2556058,1722.22,780.9
394.3,331.9953126,271.4314534,,268.5766158,285.8608258,922
478.8,387.1700656,273.5968777,,270.827898,294.3746715,1389.7
303.1,394.7539047,274.7782332,,274.383078,1873.15,1519.6
423.1,405.5984499,275.9967499,,276.4242622,2457.09,1601.9
471.7,405.7800467,276.1173497,,277.1114645,241.7904251,1615.7
446.3,412.9792638,276.7807537,,280.5358836,416.6506275,1657.6
330.5,417.1499202,277.4524036,,283.4141225,2364.82,1686.2
483.2,417.8145581,278.7971838,,284.825323,1706.48,1724.7
485.4,418.4791276,278.9217196,,285.8135907,1977.47,1724.9
459,420.5328183,279.8292304,,287.3833556,449.8414167,1733.9
407.4,420.6536032,280.8444189,,290.3077381,466.035974,1735.7
424.5,421.740566,280.9480292,,293.2306806,410.5872,1756.5
344.6,432.720685,282.4861337,,293.9310479,429.3082099,1770.4
366.9,434.1069523,283.7813577,,302.0725592,250.8407411,1780.5
398,434.7698443,284.8332716,,306.4833751,483.0134257,1800.8
1824.2,436.2159176,285.3537133,,312.8064065,237.0474058,1816.3
349.9,438.0230533,287.4993925,,318.5466108,229.0202953,1817.8
293.7,440.0705281,289.7550167,,319.9794959,223.6883587,1821.3
459.2,441.8163899,290.2266817,,324.7902231,257.7137542,1823.8
330.6,444.2236996,293.8954026,,329.8795058,1705.555,1824.1
396.7,445.2465341,294.6785574,,330.3895141,407.2712366,1824.4
309.4,446.5098115,294.9092224,,338.7016697,933.7604023,1833.9
428,454.92534,295.2739771,,363.2082775,2042.59,1847.4
404.6,455.5860948,297.1188268,,375.8594352,2324.39,1852.2
394.8,456.3068411,297.686156,,381.770623,227.1775145,1860.1
323.4,457.2076605,305.2373177,,398.5485037,1901.85,1868.1
2183.1,457.3277603,309.1456488,,411.389304,237.6996887,1885.1
324.6,459.9693888,312.0764173,,414.2823706,274.6780643,1898
300.1,461.5898524,313.0993311,,424.6480749,284.541268,1919.9
1832.1,461.8898936,314.616772,,426.2808624,387.4302255,1935.3
384.8,462.1899208,316.4529508,,426.5184318,235.9622672,1938.7
351.8,462.7299345,318.9604532,,427.0402359,298.3995195,1940.3
2017.5,464.0497777,320.2241222,,427.7359082,503.6145141,1964.8
451,466.808577,322.8056838,,430.7189815,264.3577717,1969.8
411.4,467.6479773,322.8354919,,432.7891008,757.5006056,1973.1
441.8,469.2065736,324.1109135,,432.8102159,418.5377766,1976.1
439.7,471.2441695,324.6271052,,433.0528361,248.9056239,1976.1
463.6,472.3226361,324.7736651,,435.0595839,1801.54,1985.7
447.1,473.1613187,327.6882458,,439.0468237,2286.73,2308.1
356.5,477.7122643,327.9602592,,443.1704237,473.2701704,2384.8
414.7,481.9010843,334.6679005,,444.554412,1855.56,2388.6
375.7,482.6188945,338.4173029,,444.9098066,1880.555,2393.3
449.3,489.0158375,339.3606021,,447.972261,234.7953109,2415.9
279.7,489.3146049,346.3584612,,452.7284716,436.3253731,2471
429.2,492.3015174,356.8960491,,464.721545,1631.79,2483.7
422.6,498.3905309,362.9448055,,466.4993988,487.0866903,2520
347.5,501.1943183,367.470189,,467.1181206,256.0182662,2524.7
339.6,709.9251394,371.4578225,,467.5163758,247.4913403,242.3
373.6,740.4559007,371.6434312,,484.0358277,1821.295,251.1
1181.4,763.2308202,376.0869137,,484.1816182,364.407326,253.4
436.1,769.2981956,391.1386687,,484.8852048,1827.775,256.5
436,769.3554078,399.7750956,,485.9614175,318.3593544,260.2
344.1,803.7053243,404.3852523,,557.7334046,621.1696959,261.4
300.6,813.8838003,412.309311,,636.0694066,251.1231475,262.1
301.9,879.2894432,416.4204023,,779.0537206,2084.87,265.5
266,897.1504473,419.8017789,,846.9367299,403.3283484,268.6
415.2,902.3646095,421.0487395,,933.719999,1829.32,270.3
349.7,914.1230335,424.5076263,,1002.084116,230.9651,272.5
364.1,964.385771,425.575775,,1028.480605,991.275583,274.9
281.4,973.4270655,425.9182225,,1059.821578,825.5242419,276.2
1462.6,1093.225545,426.0944001,,1104.519588,894.7473197,276.3
303,1195.014314,426.6318528,,1132.335553,950.6168161,278.3
260.7,1538.152164,427.1221455,,1248.732221,303.225449,281.8
414.6,1579.721379,427.1462542,,1423.105254,1835.19,301.8
262.1,1585.267216,428.5078755,,1477.11793,1966.67,371.3
276.2,1600.271814,428.7804911,,1599.31414,472.6331264,381.5
335.1,1619.798792,430.1571052,,1698.166408,951.9757392,407.2
428.5,1623.897134,431.0495154,,1718.076955,399.1181104,407.5
358.2,1626.499351,432.2184746,,1724.349499,490.6035596,409.6
409.1,1646.239923,435.8708621,,1729.737392,1772.53,410.6
1382.6,1656.46868,436.0541355,,1735.179086,421.1758466,413.5
430.6,1668.796096,438.4274037,,1744.146782,2388.89,415.2
412.7,1765.779271,439.0956367,,1750.375847,1842.595,416.1
762.7,1777.575362,440.6040612,,1770.45411,1724.07,417.6
250.5,1778.24661,442.564487,,1771.498845,1761.11,419.5
374.4,1779.252914,442.7037513,,1797.353739,217.3830389,420.5
267.6,1792.771829,444.1995789,,1806.572375,1975.93,420.8
412.1,1809.786953,444.3021054,,1837.459678,230.8565009,421.1
336.7,1821.40343,446.5085366,,1847.931219,2464.5,428.1
265.5,1869.349906,446.5303126,,1850.271325,1809.26,430
272.5,1932.822039,446.7252034,,1967.082085,765.2327769,439.6
427.3,1957.853534,446.7453029,,2219.078429,2100,440.7
465.4,2065.445683,447.6346662,,2495.302474,1842.905,441
428.4,2066.826545,447.8995467,,2498.649436,2350.005,442.5
428.2,2173.026796,448.1546609,,2509.675921,1920.37,445.3
442.3,2303.122029,449.8897283,,2522.586174,428.0087406,447.6
420.3,2412.868823,450.2006104,,2729.919515,2900,449.6
459,2433.511168,450.807893,,3549.467965,2631.485,461.2
416.6,2437.904084,454.0939996,,3577.491379,402.8561045,464.3
361.8,2442.923493,454.1271028,,249.2944549,448.6157204,465.9
289.2,2459.986639,455.4232971,,254.4646015,460.2023099,472.8
435.3,2506.941779,455.5805464,,254.79067,1957.72,473.7
433.9,2508.266966,457.354641,,259.9090302,215.5744194,474.7
441.6,101.5,457.7531185,,262.3270573,1877.47,476.4
413.6,209.4,458.2425784,,262.7129836,2532.405,524.4
457,214.8,458.5738804,,262.7148001,1946.3,746.2
424.5,215.2,460.4730158,,263.4180169,2188.89,796.5
2889.4,228.4,460.550725,,263.781218,1838.89,895.4
283.4,228.6,460.719767,,264.5944142,280.2206561,1608.5
278.5,230.8,462.0599739,,265.2845781,2371.915,1709.5
430.4,237.6,463.5991355,,265.3117375,2023.76,1714.5
292.5,240.1,465.1604935,,266.7113387,2094.445,1735.3
395.2,243.1,466.444875,,267.8742701,2394.755,1739.7
303.6,243.3,470.6634832,,267.8762251,1810.8,1773.2
1572.4,246.5,472.1602587,,268.6626383,1791.05,1785.8
1989.3,246.7,472.3318692,,269.6906611,419.7620813,1788.3
290.2,246.7,472.982735,,269.9703249,1786.73,1799.5
1654,247.8,474.6013556,,270.7521415,2420.68,1809
308,249.7,475.0147324,,270.8770686,293.4774261,1812.9
1669.4,256.8,476.3299661,,272.4181199,2124.38,1820.5
314.7,260.1,476.4885868,,273.2558441,289.044447,1835.7
327.6,263.2,476.4925862,,274.1780391,213.416366,1854.9
344.4,263.7,476.7219575,,274.3901528,436.5287003,1874.9
304.4,264.4,476.9693052,,275.1706245,1105.555,1875.8
291.9,270,476.995772,,275.3700294,251.3892169,1886.3
296.5,273.8,481.0895041,,275.4756618,259.8623422,1892.2
323.9,274.6,482.681181,,275.5900028,847.0754111,2005
310.8,278.9,485.3979614,,276.2699152,1642.59,2018.9
277.9,280.4,485.6378996,,276.5651218,2331.8,2026.8
425.8,280.9,495.3778918,,277.5265349,402.4870433,2197
291.4,282.2,495.7128976,,277.6333861,755.0662376,2419.3
292,290.2,512.7157736,,277.8404091,1962.04,2428.4
1830.7,292,536.1905522,,282.0361769,2039.81,2431
298.3,298.2,537.284268,,286.1449097,1765.12,2433.7
2358.8,300.8,546.1613147,,305.5493818,1979.32,2460.2
2293.7,315.3,561.4010513,,306.4327274,258.7176339,2465
298.7,325.1,578.2299409,,309.3720396,484.5337969,2488.3
310,327.8,620.5582207,,310.3942447,581.2473337,2527.5
293.4,362.9,651.1514764,,325.7180184,2469.435,2536.8
294.4,373.8,671.856131,,331.2508494,1975.93,2557.4
1979.1,405.2,769.3927471,,362.2980844,426.1370182,2615.8
324,415.7,773.5579627,,388.0584947,1105.555,2699
309.2,419.5,798.9832967,,402.7825736,1857.41,2710
356.8,428.7,816.725121,,405.0048088,2474.995,235.9
1884.2,430,854.0963175,,409.6371513,496.4487274,239.4
316.7,433.2,917.1356827,,425.558177,2342.29,240.3
2230.3,433.7,921.5151739,,430.9560326,448.1140237,243.7
298,434.5,926.0406173,,436.999451,442.2250707,254.5
284,436.1,930.9548636,,440.7426849,279.5103321,259.8
345,437.5,956.1724527,,484.4632599,442.7707776,261.2
1533.4,439,1017.250031,,716.5904042,248.995789,261.7
1865.6,441.2,1034.721841,,775.2762806,2105.555,264
430,442.5,1035.259757,,1399.670148,334.3708686,265
301.2,446.4,1042.505524,,1414.596596,2390.74,266.7
283,446.8,1042.660731,,1754.618741,1881.17,267.8
1725.1,447.5,1047.661496,,1770.284947,459.2332195,268.9
1479.8,451.1,1051.161961,,1773.983163,1442.595,272.8
337.9,452.2,1100.97283,,1822.612522,1805.555,275.7
272.2,454.2,1144.559576,,1836.938042,1943.525,277.1
299.2,454.3,1148.582347,,1841.821543,2503.39,284.1
281.4,455.5,1162.139742,,1849.866519,460.3215379,284.5
302.9,457.6,1232.516672,,1851.586165,442.0291169,286.4
291.7,458.4,1242.190749,,1861.770949,1842.595,287.8
431,458.5,1252.361113,,1873.94202,836.1245915,292.1
293.9,462.5,1253.110994,,1884.866907,1764.81,299.8
294.7,463,1283.100821,,1886.104373,327.8242967,347.8
297.7,467.1,1298.719579,,1898.021048,1842.595,403.7
282.3,469.6,1377.885585,,1908.313159,2161.11,412.7
287.2,473.7,1415.139896,,1915.643842,2527.775,419.3
278.2,479.4,1431.661434,,1921.368832,232.7199868,420.2
290.3,483.8,1440.147751,,1958.201487,2539.195,420.4
289.6,487.4,1445.999168,,2035.404278,434.8270732,423
451.8,545,1453.514635,,2065.19248,232.03155,430.8
289.9,615.9,1494.592512,,2105.618394,585.5098645,431.4
312.4,686.4,1518.156652,,2164.343152,250.9248727,446.1
457.5,691.6,1570.930214,,2224.799988,2555.24,447.8
446.8,765,1585.962247,,2270.129827,450.0514948,452
403.8,811,1589.049647,,2330.7003,2510.8,459.4
277.4,902,1601.182938,,2365.702839,1709.57,466.5
291.6,906,1616.687493,,2429.511592,295.8494485,467.7
431.6,910,1624.111922,,2532.009551,2516.665,470.3
285.6,930.2,1624.652386,,262,281.4825076,472.7
294.1,941,1670.208912,,262,1938.59,474.9
431.4,953,1670.514793,,264,255.3970919,498.8
421.4,964.9,1686.70843,,264,467.3179972,499.7
283,976,1700.326215,,271,1721.91,515.6
1558.6,1032,1711.591951,,272,444.5249962,517
485.8,1199,1723.035518,,273,2520.37,754.6
288.3,1493,1726.560344,,275,440.6031532,755.3
279.4,1692,1728.380361,,276,1709.26,1542.8
451.3,1716,1733.714143,,279,1057.41,1597.1
275.9,1769,1744.06183,,283,1836.115,1641.9
435.8,1836,1745.156008,,283,2457.4,1654.6
442.6,1837.9,1748.448523,,284,1979.94,1694.2
274.5,1838,1754.096794,,284,1833.335,1706.9
415.9,1839,1755.434236,,286,1928.09,1711.3
282.4,1847,1769.695413,,288,284.328922,1719.9
292.2,1854,1774.490408,,297,463.9400642,1734
283.2,1855,1777.13052,,302,895.0781255,1740
293.5,1870.9,1782.726037,,305,2439.81,1745.2
470.5,1969.7,1785.157484,,307,1922.225,1778.5
278.9,2077,1792.922151,,307,485.0086648,1808.6
282.7,2094,1794.854085,,307,2203.39,1825.9
444.9,2227,1795.089858,,310,1857.41,1827.6
271.1,2422.2,1796.691988,,316,1787.04,1834.9
438.5,2495,1797.585831,,317,2066.665,1842.6
327.8,2507.7,1817.04876,,320,2205.86,1844.9
485.1,2522,1832.121856,,323,2110.8,1852.7
276.7,2529.1,1840.874365,,323,1691.665,1871.1
275.5,2547,1850.596651,,327,2168.515,1872
279,2665,1851.523544,,331,1924.075,1929.1
273.5,34.8,1857.886693,,337,1960.81,1934
433.2,187.5,1861.314103,,338,433.8569328,1957.8
319.9,209.3,1864.844393,,339,1821.91,1959.2
432.3,215.5,1866.888889,,340,902.5345941,1961.8
427.1,219.8,1882.606666,,340,440.4574063,1983.9
291.1,223.6,1892.37985,,345,787.9107039,2000
442.6,223.7,1900.972642,,356,1818.21,2008.2
456.6,230.7,1927.492491,,359,526.8070248,2018.1
260.8,235.1,1940.595913,,371,1862.04,2143.3
287.2,236.7,1953.441255,,377,493.510879,2207.1
431.8,237,1973.673765,,383,437.856104,2216.6
439.5,239.7,1975.172316,,388,453.0041051,2273.2
787.4,241.7,1977.101514,,388,451.9964755,2310.1
1736.7,245.1,1982.617378,,397,855.9784037,2315.3
443.3,249.4,1992.822815,,398,433.8869979,2347.9
419.1,250.3,1996.217904,,399,2036.72,2351.3
291.3,253.6,2034.688222,,404,2005.555,2373.6
297.2,258.3,2061.186913,,405,423.6401791,2392.1
435.1,259,2079.478338,,411,1850.005,2422.6
2422.6,259.2,2093.91038,,416,2327.785,2422.8
281.1,261.8,2101.397377,,419,430.0071527,2433.3
453.3,262.8,2148.800855,,421,454.2015325,2443
290.4,263.6,2150.676701,,427,2287.04,2457.5
282.7,266.3,2166.912279,,429,439.9160328,2460.2
279.8,267.3,2173.451609,,430,2291.05,2468.1
426.8,267.9,2303.697684,,431,434.9322205,2482.2
275.4,268.7,2349.456416,,440,932.6476435,2514.9
292.5,269.1,2399.203183,,444,680.6240377,2577.9
401,269.2,2413.77339,,447,1862.04,2879.6
283.9,270.8,2415.197322,,449,2531.17,3025
280.3,271.8,2424.139624,,451,453.6268173,1889.356
435.3,273.3,2431.240582,,452,2327.785,264.0941
453.8,274.1,2462.780493,,463,2405.86,572.5292
317,275.6,2513.227393,,470,444.2373016,260.8529
1316.3,275.6,2530.363947,,471,2224.995,2420.2292
450.2,277.4,2532.068787,,484,2301.54,310.1772
275.2,277.8,2553.430718,,488,443.7359531,1446.2113
440,278.7,2555.838929,,500,448.1545353,423.4688
289,283.6,2580.173003,,503,456.1742208,432.7909
449.6,284.6,2621.868691,,521,439.9437173,271.6669
277.7,287.9,2636.802931,,540,443.2750552,260.1978
282,296.4,2717.289817,,542,2258.95,1917.1713
431.7,298.4,2838.425771,,562,1988.89,429.9214
293.6,300.4,3293.854112,,591,851.0567383,264.4634
448.9,307.6,224.344092,,599,1914.5,368.8648
282.9,312.7,239.3249982,,675,2061.41,367.2695
284.4,314.1,255.4828458,,687,761.9822972,2183.7619
465.5,318.9,256.6379987,,760,2268.83,433.7507
279.7,342.5,260.9475457,,773,447.3809788,428.685
452.1,345.1,261.929104,,907,1842.595,2348.6713
469.6,346.1,262.6877339,,1019,1805.555,263.8918
458.7,352.2,263.8662871,,1100,443.7613705,1971.5106
290.2,362.9,265.8654857,,1275,460.6553917,274.011
287.4,365.9,275.5791416,,1413,809.8459416,2355.8007
289.6,374.7,289.8050444,,1485,435.4118332,2369.07
293.7,380.5,290.1506313,,1497,467.9479836,2558.319
448.4,382.1,309.7834096,,1563,427.2226699,257.4748
285.2,382.5,320.2893565,,1580,834.9079312,2160.4116
288.9,384,354.4712689,,1600,447.7197309,261.0708
321.3,385.2,417.7843129,,1691,448.3583521,265.8607
310.5,385.7,417.8967987,,1736,442.2050442,269.4417
281.3,390,420.4974371,,1834,1905.865,1868.4497
300.5,400.4,420.6595729,,1852,463.0792182,426.4974
317.8,400.6,420.7542303,,1855,433.1062222,264.4737
311,401.1,422.6742018,,1858,446.7043634,270.7292
371.5,403.1,423.6993376,,1883,2086.73,379.2555
266.8,407,424.8453502,,1912,1675.925,265.6862
1894.4,409.5,428.0765771,,1941,438.730909,423.2978
441.2,410.9,429.207111,,1969,436.4268369,1861.4798
397.8,411,429.3906788,,2096,492.0424159,2170.0516
423.6,413.6,430.1273608,,2260,436.7718775,266.2818
327.4,413.8,430.9327253,,2276,442.9545245,260.6628
420.6,414.8,431.0257497,,2299,444.3951826,263.6198
309,415.9,433.0462917,,2312,425.0653543,425.6868
329.7,416.2,434.0707149,,2401,822.4911739,368.4501
368.8,416.8,434.538837,,2477,444.3698077,263.2964
285.6,417.5,434.9388567,,2501,424.9001596,1277.689
299.8,419.1,435.1041923,,2567,472.9393894,1058.5568
433.7,422.9,435.8649339,,2620,442.3908269,2164.7936
329.7,423.1,436.128524,,2629,438.3763669,2517.59
347.2,428.9,437.4202013,,2779,444.8174853,2136.4045
327.3,429,440.1010577,,3016,444.0382624,271.8936
1614.4,429.2,441.7256844,,3490,916.5532731,368.2408
473.5,429.5,442.9266411,,128,805.2909979,269.516
325.9,430.1,443.0752529,,199,445.3662598,1277.9798
323.2,430.1,444.5363462,,256,450.5728362,1848.4243
329.2,430.3,444.9788174,,265,292.0024352,263.5956
344.1,432.1,446.2020761,,268,461.0901495,262.592
430.8,434.5,446.7053901,,271,474.5222186,260.6003
292.4,436.2,450.5579334,,276,801.3829061,2255.8903
502.6,437.5,451.580213,,278,439.8470301,262.5079
415.5,439.4,455.6615849,,281,449.6823192,1978.6567
2511.1,440.3,456.5915188,,288,476.2315553,429.457
825.9,442.5,457.0024395,,291,453.124502,2390.1109
316.4,443.6,458.2007761,,292,278.9670401,286.8287
323.3,443.9,466.2690722,,293,442.6033991,1244.9423
310.6,443.9,466.7940331,,294,1966.36,260.9077
339.9,444,472.0967178,,297,475.3306482,368.1934
350.4,444.8,486.4402663,,301,451.3024521,1874.4558
290.1,445.2,494.3034275,,304,450.9143423,1308.5497
458.6,446.1,509.3889469,,304,440.5790513,434.456
463,446.4,547.9376868,,309,945.6348426,277.4865
2198.8,447.5,578.6586044,,313,453.8991476,266.7901
312.8,447.9,661.6491305,,317,469.6800915,272.6398
298.6,448,719.0095375,,318,434.8816702,1866.7625
323,448.7,764.3103079,,319,433.8326763,265.9333
287.3,449.3,770.3181363,,320,440.3957206,1482.6946
1526.9,449.9,778.6952994,,320,457.7713013,427.8061
323.1,452,785.5347009,,324,437.7187499,264.3565
315.2,452.6,792.9931213,,332,438.5089597,263.1832
319.9,452.8,805.0946505,,334,264.989748,269.2143
386.3,455,812.8476151,,355,812.1600899,263.8635
300.7,455.5,825.5295927,,375,1961.115,1183.0967
334,455.6,830.5784797,,377,451.9591324,257.1432
322.6,458.6,830.7697938,,377,425.882436,1892.2051
2672.8,458.7,891.5309433,,380,1221.91,266.7805
333.8,459.1,920.0406573,,381,472.8074432,265.3391
1025.8,462.5,937.7603806,,384,419.1569472,1170.4065
307.6,463.4,954.1086628,,410,242.3174674,2101.1943
317.2,464.7,954.2598874,,416,430.4005393,1883.5744
316.8,464.8,954.5919427,,418,526.110176,328.5496
333.4,464.9,977.1793414,,427,450.6605522,268.2105
338.6,466.3,1107.782701,,428,444.3543068,1023.4464
309,469.1,1217.595927,,430,455.81647,2119.1763
294.5,469.6,1232.805071,,438,478.4072031,1951.8063
331.4,470.7,1265.364372,,439,460.2153271,442.835
330.7,471.6,1284.88207,,440,2224.38,319.9415
289.2,472.2,1287.517944,,442,452.2352849,2028.9214
315.5,474.1,1372.913669,,447,430.7140274,1779.6468
714.2,478.4,1382.463832,,449,439.5947722,1060.825
324,479.6,1416.515108,,450,444.4559523,271.4539
283.9,481.4,1423.384655,,452,887.1012547,318.0222
396.8,481.9,1449.225034,,455,449.172336,275.8391
355.4,482.5,1454.837471,,462,1909.57,404.1151
298.8,488.1,1548.951321,,469,455.8598128,1951.358
1025.1,488.4,1550.039145,,470,668.5984714,275.5299
309,489,1569.69705,,472,451.4425908,405.2678
446.7,491.5,1610.628904,,477,430.4271282,940.4668
321.2,493.4,1649.074502,,480,456.0176236,527.357
327.3,494.5,1693.595715,,481,641.8296348,808.2713
427.5,496.8,1708.255395,,491,1284.88,410.5946
654.8,502.9,1716.153159,,493,1722.22,404.6079
420.1,512.5,1737.761902,,495,512.8603174,1735.6947
